frame,x_raw,y_raw,r,sig_raw,peak,mass,mean,std,A,x,y,sig_x,sig_y,phi,area,dist_err,sigx_to_sigraw,sigy_to_sigraw
20,457.0,380.0,3.0,3.0,192,5900,120.40816326530613,39.04519535486889,194.8051160942042,457.44937854212077,379.77856730683493,2.8520231321887266,2.704834128673046,-0.17877433357066214,24.235029568811107,0.5009725658366173,0.9506743773962422,0.9016113762243486
20,455.0,419.0,2.0,2.0,153,2551,102.04,26.87077222559858,154.4298491569134,455.06929551602275,418.8105380082416,2.042259433568867,2.2036981200496926,9.334104111096412,14.138810856194649,0.20173674643433395,1.0211297167844335,1.1018490600248463
20,423.0,478.0,4.0,4.0,199,9693,119.66666666666667,42.178925168798,203.49970328587142,423.04799505346915,478.1595807174485,3.261762923844835,3.44669579542779,0.48434568201674977,35.31874140034404,0.16664192311323556,0.8154407309612087,0.8616739488569475
20,421.0,425.0,4.0,4.0,183,9233,113.98765432098766,38.284991685057875,189.35064045495832,420.8997310902068,425.06843849059067,3.5640071459749985,3.3189177298067194,0.15458017994037462,37.16078896495367,0.1213988519939478,0.8910017864937496,0.8297294324516798
20,420.0,527.0,3.5,3.5,98,4487,55.39506172839506,22.983987454686304,102.0160303645275,420.2094923957866,526.900828203959,3.0336936132988566,3.1735421757580102,8.336328799366033,30.24585489805594,0.23178030335297772,0.8667696037996733,0.90672633593086
20,420.0,331.0,2.5,2.5,92,1715,68.6,13.25745073534124,93.18832098539333,420.2214547450692,330.97444811683624,2.6352545380560644,2.372537855992586,3.4491691979177745,19.641994870697328,0.22292398445855163,1.0541018152224257,0.9490151423970344
20,420.0,272.0,2.0,2.0,95,1616,64.64,16.67784158696802,95.21277441747793,420.3709279401147,271.9152545074017,2.0017924546424464,2.513181968157487,-0.18558254639256075,15.804940152239913,0.3804856571192556,1.0008962273212232,1.2565909840787435
20,416.0,378.0,2.0,2.0,165,2848,113.92,28.183569681642528,167.2184345340519,416.08297979596847,378.29622486803174,2.1171540895895262,2.3372659725304588,-1.8619681107674395,15.545706957226411,0.3076277279105257,1.0585770447947631,1.1686329862652294
20,384.0,427.0,2.0,2.0,142,2394,95.76,24.876141179853438,144.09143077900882,384.09219490397703,426.8289323624667,2.1470528471252934,2.1237983479232017,-3.3073375020756717,14.325371242147456,0.19432971190882659,1.0735264235626467,1.0618991739616008
20,384.0,320.0,4.0,4.0,114,5487,67.74074074074075,25.016921570876818,115.4763717897751,384.0819482707548,319.66694143883547,3.6475092863470056,3.106983738023241,2.215162824135391,35.602890544296265,0.3429920177565298,0.9118773215867514,0.7767459345058102
20,378.0,521.0,3.0,3.0,171,5533,112.91836734693878,32.81229033966456,175.60551630615169,378.21218875705495,520.7771516431947,3.1003714683550596,2.707961959210647,-13.054786487133267,26.37583172920971,0.30771002380709767,1.0334571561183532,0.902653986403549
20,378.0,472.0,4.0,4.0,177,8670,107.03703703703704,38.2336689721599,181.29794136180516,378.439786414323,471.54877184690685,3.443555961831759,3.3478217369718197,0.528558960339009,36.21757288067017,0.6300943868714822,0.8608889904579398,0.8369554342429549
20,378.0,371.0,4.0,4.0,155,7946,98.09876543209876,33.29798308438797,162.18935601362602,378.2571975837451,371.25761797080025,3.532985408405854,3.408262224298891,-3.2214624043807154,37.82898750281431,0.36402969104670085,0.8832463521014635,0.8520655560747228
20,378.0,271.0,2.0,2.0,145,2462,98.48,24.94012028840278,146.11686577132755,377.6769620246107,270.9921425294935,2.270363117986257,2.113640655403907,3.0392687402494096,15.075660533944472,0.32313352253577327,1.1351815589931284,1.0568203277019534
20,346.0,373.0,3.0,3.0,131,4291,87.57142857142857,25.944996765134835,136.1851269692743,346.24611657713297,372.6814386819569,3.072577844719448,2.7486556151229813,-6.933924800239134,26.532189895334287,0.4025601605884755,1.0241926149064826,0.9162185383743271
20,343.0,477.0,3.0,3.0,121,3824,78.04081632653062,24.351976145494927,123.71576222096031,343.45577585608214,476.61488329334867,2.7222438620633924,3.006273958683722,-1.771466180995357,25.71019998726173,0.596696328737974,0.9074146206877974,1.0020913195612406
20,342.0,523.0,3.0,3.0,194,6088,124.24489795918367,37.1947607744857,196.4804685117446,341.8669748085314,523.2098418822809,2.775919960788791,2.8789743927658247,0.016428360671233256,25.106987971036535,0.2484538531084856,0.9253066535962637,0.9596581309219415
20,339.0,429.0,3.0,3.0,101,3218,65.6734693877551,19.45836765088012,102.29451497372266,339.4791713366376,428.76506340909003,3.1500030241107915,2.7021406181337198,-0.018011368695766364,26.740454783673208,0.533666910725645,1.0500010080369304,0.9007135393779065
20,339.0,324.0,2.5,2.5,120,2140,85.6,19.985995096566995,122.00611217353564,338.5151287697602,324.10767372701116,2.5534260419646686,2.180664271956219,-0.04002058581446143,17.49290607197761,0.4966827371700244,1.0213704167858675,0.8722657087824877
20,339.0,276.0,3.0,3.0,139,4483,91.48979591836735,26.70559251143704,140.35314185250118,339.43996654161106,276.4295417082903,3.145561095870291,2.83421906460597,3.5757337497902375,28.007955812125875,0.6148793677609713,1.048520365290097,0.94473968820199
20,302.0,523.0,2.0,2.0,117,2037,81.48,19.811350282098388,119.40081620428711,302.137475763163,523.1073725743029,2.2972524883106327,2.135659077895648,-6.867386404629532,15.413118925392663,0.17443753945089266,1.1486262441553163,1.067829538947824
20,301.0,472.0,3.0,3.0,185,5886,120.12244897959184,36.086422712795745,188.08706208649718,300.87856435299744,472.4415592272697,3.037321725459915,2.7415254001883267,-7.097861988428103,26.1597110875918,0.4579532372960558,1.012440575153305,0.9138418000627756
20,299.0,370.0,3.0,3.0,142,4153,84.75510204081633,29.127818677476608,141.84232971120917,299.1762521962617,370.35327422055855,2.8236418475419636,2.512580959451638,0.08727097133627885,22.28843353721152,0.3948005972618663,0.9412139491806545,0.8375269864838794
20,299.0,281.0,4.0,4.0,143,7357,90.82716049382717,29.176681930617377,146.73949328223722,298.7158603694403,280.58602156134384,3.426915042761774,3.7226002569123287,-0.1243798344475304,40.07740686770831,0.5021090293221163,0.8567287606904435,0.9306500642280822
20,296.0,424.0,3.0,3.0,107,3356,68.48979591836735,20.12929882998715,106.18681637741724,296.3604675981632,424.22200139019446,3.0159151586558757,2.816345866302077,-1.873957739218983,26.684248774145615,0.4233456112608574,1.0053050528852918,0.9387819554340257
20,296.0,325.0,4.0,4.0,135,6525,80.55555555555556,25.56907854768681,130.84963661882009,296.2940380659974,325.2346772257025,3.489951481140759,3.5650816103949046,2.200373867520342,39.087575933477126,0.3762071032276436,0.8724878702851897,0.8912704025987261
21,501.0,525.0,4.0,4.0,166,8255,101.91358024691358,35.30718722721878,170.54636529468078,501.4087574019889,525.2953190496816,3.2861796087901176,3.5883961428815003,0.3067104375335102,37.04601944467908,0.50427765644091,0.8215449021975294,0.8970990357203751
21,499.0,328.0,4.0,4.0,136,6740,83.20987654320987,27.51014001579167,136.9409870860859,498.5764870992283,328.0969755849354,3.596217626673373,3.3796374735833044,-1.9805355105490579,38.18264019374042,0.43447375201918137,0.8990544066683432,0.8449093683958261
21,499.0,271.0,2.0,2.0,128,2148,85.92,25.747885350063218,133.5158502534892,498.8136711200199,271.4729968650848,1.955015842302333,2.2519591459934913,19.38494904579679,13.831225474702526,0.5083743560553363,0.9775079211511665,1.1259795729967457
21,497.0,428.0,4.0,4.0,149,7564,93.38271604938272,31.54129877518592,153.8043196180155,496.5973992674988,428.02939225237316,3.7060929734833565,3.2915062607598253,-0.2816116015303153,38.32312081609376,0.4036722114662561,0.9265232433708391,0.8228765651899563
21,496.0,466.0,2.0,2.0,134,2375,95.0,23.83275057562597,138.44648078969885,496.3551214403856,466.2873264155474,2.3299435983250785,2.2126535555049043,34790.86149789883,16.19603477845861,0.4568016051776093,1.1649717991625392,1.1063267777524521
21,496.0,384.0,3.0,3.0,211,6732,137.3877551020408,39.27133052346052,212.40039445802506,496.2577840287792,383.7015262468761,2.858813683684958,2.979467195056821,12.201479548104043,26.759274395897254,0.3943845671391284,0.9529378945616527,0.993155731685607
21,464.0,523.0,2.0,2.0,87,1540,61.6,15.228919856641179,89.05391717606106,463.63960223085314,523.2752516480907,2.1557361150459764,2.4617750254953084,0.003473761004633556,16.672235327665142,0.45348651775183657,1.0778680575229882,1.2308875127476542
21,462.0,282.0,2.0,2.0,120,2105,84.2,21.60925727552893,123.70254943502759,462.3751183770621,281.66886411167775,2.1305645460696256,2.3808701761822757,2.0244017757466355,15.936035311324277,0.5003646403820681,1.0652822730348128,1.1904350880911378
21,459.0,473.0,3.0,3.0,149,4660,95.10204081632654,28.86862918354645,150.76511376348478,458.7968521271521,472.7233276239295,2.904377836014989,2.7506727415372003,-43.37721137146064,25.098161544496996,0.3432443181221441,0.9681259453383296,0.9168909138457334
21,459.0,327.0,2.0,2.0,109,1834,73.36,20.786303182624852,111.56160688962981,458.5883934124157,326.6375820052313,2.302446111337565,2.028293304789111,-0.012450800446351164,14.671350890959289,0.5484220873332338,1.1512230556687826,1.0141466523945555
21,458.0,380.0,3.0,3.0,200,6475,132.14285714285714,38.84873858693379,205.16882849793365,457.7256161802107,379.6557991818281,3.02136774218648,2.8074409096338973,10.222761343003697,26.647967187437207,0.4401825573467964,1.0071225807288267,0.9358136365446325
21,456.0,420.0,2.0,2.0,174,2924,116.96,29.514037338188754,174.41634458127197,455.8512964236945,419.90144698399894,2.1308429726871885,2.18878689058457,0.390478888590598,14.65226613105891,0.1783968905809324,1.0654214863435942,1.094393445292285
21,423.0,477.0,4.0,4.0,197,10143,125.22222222222223,40.47709304938282,203.6278444248534,422.73052047534725,477.2430825092794,3.6791431463954583,3.3944772585502823,2.095676962769791,39.23462098874163,0.3629164098310401,0.9197857865988646,0.8486193146375706
21,421.0,425.0,4.0,4.0,198,9766,120.5679012345679,42.18593126659351,202.99167056167929,420.54810925388574,425.0049631508343,3.3852736608000624,3.422738483765457,-40.31869644741346,36.401340139990864,0.4519180006261157,0.8463184152000156,0.8556846209413642
21,420.0,527.0,3.0,3.0,119,3595,73.36734693877551,23.317413898639142,118.15301126858752,420.25847326252483,526.7093535404688,2.9576591405859833,2.610989531871749,104.41384816718133,24.26068868767685,0.3889521717104322,0.9858863801953278,0.8703298439572497
21,420.0,331.0,2.0,2.0,107,1870,74.8,18.26909959467078,108.31087512972302,420.0367084838277,330.60371206848987,2.4701273242923016,2.116341299169982,7.069133021784402,16.423091765329684,0.3979844688496084,1.2350636621461508,1.058170649584991
21,420.0,272.0,2.0,2.0,98,1726,69.04,17.18250272806613,100.70241484376717,420.43269954791526,271.8722498547627,2.452729490616469,2.1038662353789572,-0.07939838672952908,16.211292780415665,0.4511640481845022,1.2263647453082345,1.0519331176894786
21,416.0,378.0,2.0,2.0,187,3158,126.32,38.26614169210165,195.60693600672724,416.4735446474406,378.45544384806163,2.1767833111120303,2.0889522875355966,0.4408163183681594,14.285439047253643,0.6570187454379125,1.0883916555560151,1.0444761437677983
21,384.0,427.0,2.5,2.5,145,2570,102.8,22.51044202142641,145.83536618295327,383.83582217407786,427.0334139420325,2.4227015737469517,2.2266707310223057,0.16671391387049034,16.94750593184285,0.16754357656046062,0.9690806294987807,0.8906682924089223
21,384.0,320.0,4.0,4.0,127,6154,75.9753086419753,25.92104598400188,125.73736227098533,383.676521453595,320.0433686735393,3.2161101949996413,3.7432444853729647,1.9509192304492344,37.820649858273946,0.3263728111054137,0.8040275487499103,0.9358111213432412
21,379.0,370.0,4.0,4.0,178,8490,104.81481481481481,38.450902190802935,180.8380241596272,378.75555493051854,370.4235532675646,3.3678637776619347,3.271508004150412,-0.46832306759127296,34.614046825889424,0.48903043101473376,0.8419659444154837,0.817877001037603
21,378.0,521.0,3.0,3.0,174,5549,113.24489795918367,34.1297228845073,178.13920937514524,378.23097182073036,521.4060657523682,2.8086771146282654,2.9238263665497004,9.849075766349415,25.799023402412445,0.467158835106316,0.9362257048760885,0.9746087888499001
21,378.0,472.0,4.0,4.0,190,9445,116.60493827160494,38.974724006924575,193.2204447583519,378.17520177253687,471.87732078186025,3.592460215191019,3.3152003704218145,0.4064786769888393,37.415505936407754,0.21388279889565784,0.8981150537977548,0.8288000926054536
21,376.0,272.0,2.0,2.0,155,2669,106.76,29.196273734845,160.13703481777344,376.17751383755825,271.5453645587813,2.306623749031565,2.079310845351468,-0.6735242264455894,15.067668287051877,0.488062031853333,1.1533118745157824,1.039655422675734
21,345.0,372.0,3.0,3.0,135,4389,89.57142857142857,24.502394718451,135.83580126391635,345.19715790670546,372.41979464671414,2.8814558509324297,3.1260040193348764,-0.04207026150717339,28.297715410415858,0.46378743577885456,0.9604852836441432,1.0420013397782921
21,344.0,477.0,3.0,3.0,119,4012,81.87755102040816,23.34972154102304,124.8119035262425,343.78301966363284,476.54754968378336,3.257034726969679,2.7656656802039046,-0.29275721635512053,28.29905558890255,0.501788556081686,1.0856782423232263,0.9218885600679682
21,343.0,523.0,3.0,3.0,198,6494,132.53061224489795,38.52436390014598,204.44052001193634,342.5501487725277,522.6962877614347,2.887222878007149,3.0098559063962673,-38.7584149774367,27.30083233241021,0.5427773491153375,0.962407626002383,1.003285302132089
21,339.0,429.0,3.5,3.5,98,4240,52.34567901234568,23.18160216335208,100.71861768969491,338.7132395137464,429.09584651419505,3.056917261159043,2.9009400233957856,2.525804272474598,27.85943514800351,0.3023543132812191,0.8734049317597267,0.8288400066845102
21,339.0,324.0,2.0,2.0,139,2396,95.84,25.643213527169326,142.88992044660543,339.44577158342884,324.2179041282963,2.2299471934161246,2.1795132048492944,-0.057774365020374134,15.268766586033115,0.49617992071548744,1.1149735967080623,1.0897566024246472
21,339.0,277.0,3.0,3.0,145,4664,95.18367346938776,27.7434849637567,147.13021946523995,338.56015777590926,277.35198001732704,3.010279968375645,2.8720085814732923,-1.7750474493110515,27.160796057776547,0.5633392536390743,1.003426656125215,0.9573361938244308
21,302.0,524.0,2.5,2.5,118,2060,82.4,19.55505049852851,119.34075883596763,302.15572344888614,524.272281728509,2.1699639051563313,2.3663871524505664,6.800123949519117,16.131998814131997,0.3136672316530007,0.8679855620625325,0.9465548609802266
21,300.0,474.0,3.0,3.0,192,6158,125.6734693877551,39.24667554105154,198.74419057021336,299.52579000702366,473.5043908244103,2.904242052161492,2.852970235978932,1.6827366868002196,26.030344932833707,0.685932629612664,0.9680806840538306,0.950990078659644
21,299.0,371.0,3.0,3.0,127,3940,80.40816326530613,23.63663566597407,124.60559204679181,299.342264465614,370.7006877425067,3.2473096018251204,2.6416214673215084,6.844178824668494,26.949093093098295,0.4546787788183639,1.0824365339417068,0.8805404891071694
21,297.0,425.0,3.0,3.0,118,3923,80.06122448979592,21.431817052552827,119.43700198270658,296.4613568113749,424.9366942453059,3.2854792758387386,2.896471262280162,-0.32728562454015836,29.896326562063727,0.5423505353824156,1.095159758612913,0.965490420760054
21,297.0,280.0,4.0,4.0,157,8078,99.72839506172839,30.892091099274936,158.51206103251036,297.41193204772696,279.76662552066654,3.7920613033555957,3.4884146116708026,0.7151047535933739,41.55787373609608,0.4734465751789685,0.9480153258388989,0.8721036529177006
21,296.0,325.0,4.0,4.0,139,6978,86.14814814814815,28.703727598556366,141.59301390762573,296.3862982236812,325.358129347797,3.4444254117093047,3.557747490817513,-0.22423175900502906,38.49832002623137,0.5267665017564643,0.8611063529273262,0.8894368727043782
22,501.0,526.0,4.0,4.0,172,8522,105.20987654320987,36.12314877973037,175.74130316713897,501.452422439195,526.2957731047868,3.3228729730338857,3.5634304505483216,-0.1309843324375002,37.19905428440303,0.5405254785876268,0.8307182432584714,0.8908576126370804
22,499.0,271.0,2.0,2.0,133,2231,89.24,23.688444440275095,134.95663078786595,498.99516899703093,271.3070544004426,2.1037670629823464,2.1594041735188325,-9.698857588063573,14.271889039891445,0.3070924020891068,1.0518835314911732,1.0797020867594163
22,497.0,465.0,2.0,2.0,125,2185,87.4,23.327237298917332,129.54465785086782,496.5400238818337,465.3790173739065,2.1828703086370167,2.3054002678757657,4.918137283335118,15.80971880767836,0.5960135896154726,1.0914351543185083,1.1527001339378828
22,497.0,428.0,4.0,4.0,144,7080,87.4074074074074,28.313403787238375,142.1211566531627,496.7961182438828,428.0670603768076,3.687102636039445,3.372553081689828,11.410128675678688,39.065545549853375,0.21462726903869983,0.9217756590098612,0.843138270422457
22,497.0,327.0,4.0,4.0,128,6444,79.55555555555556,25.780651180849603,128.46986968455832,497.39083668449837,326.7261457493069,3.71589616983534,3.436045440513922,3.5922687479639848,40.11181759027643,0.477231038986727,0.928974042458835,0.8590113601284805
22,496.0,383.0,3.0,3.0,214,6636,135.42857142857142,40.62923447319123,215.07163307766223,495.9518957878294,383.1540323704819,2.887262940960141,2.7310727131632593,-0.09001626180979523,24.772479197302697,0.16136909984512546,0.9624209803200471,0.9103575710544197
22,464.0,523.0,2.0,2.0,99,1624,64.96,18.781863592306276,100.84948176461232,464.0732174519531,523.3549674515403,2.162083889082164,1.9853724198973794,0.16186809269390875,13.48541754185322,0.36243990801725,1.081041944541082,0.9926862099486897
22,464.0,282.0,2.0,2.0,126,2199,87.96,22.393713403542524,129.58236050403042,463.5995099032755,281.82919910944446,2.137127412044974,2.3284845994554675,-4.836360574589335,15.633407826823094,0.4353909298423486,1.068563706022487,1.1642422997277337
22,459.0,473.0,3.5,3.5,132,5713,70.53086419753086,31.27776254973108,135.18646502251912,458.8312551532333,472.65319660456106,2.8686108096160083,3.1301732674415246,-6.842251200789497,28.20914228774296,0.3856778686913339,0.8196030884617167,0.894335219269007
22,458.0,380.0,3.0,3.0,180,5875,119.89795918367346,34.21614662279521,185.64387479548404,458.0798684444212,379.8669233229361,3.01777858384085,2.7869773591961726,-3.6182631476965703,26.42230402914776,0.1552042859995699,1.0059261946136167,0.9289924530653909
22,458.0,327.0,2.0,2.0,113,1874,74.96,20.982812013645837,114.0112180562377,458.3705466147348,327.23979978285905,2.255363567149399,2.0315333406075036,10.098736573554564,14.394294618954866,0.4413714190459808,1.1276817835746995,1.0157666703037518
22,456.0,420.0,2.5,2.5,154,2736,109.44,24.055070151633313,155.2517853595075,456.034665361546,420.1752161933669,2.259382955506618,2.38672898159364,-5.195221338389048,16.94114765041483,0.17861243436307456,0.9037531822026471,0.954691592637456
22,423.0,478.0,4.0,4.0,188,9449,116.65432098765432,39.46342594734909,193.07639449754294,423.0712482861983,477.59646118494794,3.5004310479390575,3.432410793222876,0.28482471751234206,37.74597595420308,0.4097802991113803,0.8751077619847644,0.858102698305719
22,421.0,526.0,3.0,3.0,106,3353,68.42857142857143,21.296737318381968,108.21621836944759,420.6361714053202,526.4285466073993,3.046219729815616,2.694729807657427,3.5482251898485266,25.78851447255586,0.5621596223672767,1.0154065766052054,0.8982432692191423
22,421.0,427.0,4.0,4.0,184,9287,114.65432098765432,35.79542714909065,183.40698742378933,421.1727761247136,426.5978316734485,3.4432860972746897,3.7782844697057443,1.9445320185713568,40.8712231406313,0.4377110372748967,0.8608215243186724,0.9445711174264361
22,421.0,272.0,2.5,2.5,92,1668,66.72,15.24603555026683,94.09021336399432,420.8624767206971,272.3126204770391,2.165837734253579,2.621108993344963,-1.8463044389345566,17.83449716701579,0.34153215809698445,0.8663350937014316,1.0484435973379853
22,420.0,331.0,2.5,2.5,95,1711,68.44,15.497302991165917,96.33600024699673,419.7478300119846,331.2779649872012,2.6926826898599105,2.1302219912954192,3.5800684748613723,18.020212787887264,0.3753055248266953,1.0770730759439642,0.8520887965181677
22,417.0,379.0,2.0,2.0,171,2984,119.36,28.847017176824366,173.709465776132,416.7953733391773,378.7290110845476,2.288713058072829,2.215878786037806,-0.2858477704957417,15.93262079765574,0.33956893647317404,1.1443565290364146,1.107939393018903
22,384.0,427.0,2.0,2.0,145,2356,94.24,25.633228434982588,144.6533853692326,384.1877336818468,426.8904670632042,2.040809833995315,2.1235184928267934,0.19663679082441687,13.614711986449494,0.21735086736166082,1.0204049169976575,1.0617592464133967
22,383.0,320.0,4.0,4.0,114,5967,73.66666666666667,22.30982732030278,115.69618044098792,382.6669563040289,319.94434252313494,3.785432828644445,3.579632842160175,1.929298491682597,42.57002456839488,0.33766234340994294,0.9463582071611113,0.8949082105400438
22,379.0,472.0,4.0,4.0,180,9231,113.96296296296296,37.538274934365475,186.20461678146137,378.59042347610796,471.9402751222274,3.4031171297085927,3.638411955358015,3.7229492560040964,38.89901818213123,0.41390819024083514,0.8507792824271482,0.9096029888395037
22,379.0,370.0,4.0,4.0,160,7969,98.38271604938272,33.949333309054076,164.25558060456464,379.4494681578354,369.74478865774176,3.3389749541477984,3.5453405551323667,42.74706722761599,37.18955593693477,0.5168698618851588,0.8347437385369496,0.8863351387830917
22,378.0,522.0,3.0,3.0,173,5631,114.91836734693878,31.182698456816237,173.9504918493726,378.20652004101,521.7627461501659,3.120874739741665,2.8714836458800232,3.6143166742116515,28.15351066675294,0.3145471611696428,1.0402915799138883,0.9571612152933411
22,376.0,271.0,2.5,2.5,140,2513,100.52,23.397640906723908,142.94745383220476,375.6606717670138,271.3207890559033,2.4889334459973957,2.2356525476376596,0.017987991634014572,17.48104800060091,0.46695745854290155,0.9955733783989583,0.8942610190550638
22,346.0,371.0,3.0,3.0,133,4311,87.9795918367347,25.111579405556434,135.41489644618613,346.16303273355317,371.3033494202921,2.721900895441229,3.1834058536244583,-0.15148371618148632,27.221634073062308,0.3443842955208007,0.9073002984804096,1.061135284541486
22,344.0,523.0,3.0,3.0,207,6505,132.75510204081633,42.34866482835899,212.994884696665,343.6425151669947,523.4001736368017,2.7650876666946975,2.8534463695195735,0.39380257286594017,24.787258286340705,0.5365951410699823,0.9216958888982325,0.9511487898398578
22,344.0,476.0,3.0,3.0,110,3632,74.12244897959184,19.63195297661362,110.31911150291772,343.6961931095327,476.2259111055841,2.976040051625431,3.1669742608581664,1.0060733843413563,29.609643469693466,0.37859537017986183,0.9920133505418103,1.0556580869527221
22,340.0,324.0,2.0,2.0,128,2203,88.12,22.172631778839424,129.63368773147687,339.60941004440457,323.82597479444,2.1421347843578333,2.324380829910447,-8.073439692675334,15.64242030789696,0.42760412250378926,1.0710673921789167,1.1621904149552236
22,339.0,429.0,3.0,3.0,108,3318,67.71428571428571,20.988821125658724,108.32886963332044,338.77489755651266,428.8493329710277,2.9419538588193657,2.6523475780283414,0.15748480227645847,24.51411197327755,0.27087204300796885,0.9806512862731219,0.8841158593427805
22,336.0,276.0,3.0,3.0,140,4385,89.48979591836735,28.915868427165147,143.12780973400038,336.3988213643832,276.3655545601444,2.6029078989293075,3.0910045750668482,0.040273442201319835,25.275998557652823,0.5410070398163426,0.8676359663097691,1.030334858355616
22,302.0,525.0,2.0,2.0,110,1924,76.96,21.713553371109022,114.9650443754486,302.43215000222943,524.5289527544302,2.1630674490547834,2.3135924636589413,16.139076639872304,15.721963928036994,0.6392488810986026,1.0815337245273917,1.1567962318294707
22,299.0,475.0,3.0,3.0,193,5899,120.38775510204081,37.626964021709824,194.05947211517923,298.9999504290319,474.928192314411,2.8750969362870333,2.647427348863745,38.494324841478374,23.912578874052773,0.07180770269917201,0.9583656454290111,0.8824757829545816
22,299.0,371.0,3.0,3.0,117,3696,75.42857142857143,22.86160670697687,118.42780650425594,298.73412875155094,370.54941280182726,3.0026088305837493,2.766815504148236,-0.022193801377700467,26.099298281155843,0.5231790744181406,1.000869610194583,0.9222718347160787
22,298.0,280.0,4.0,4.0,153,7861,97.04938271604938,31.167766363870026,156.46589214706518,297.5906278103022,280.23029052451386,3.8344883183447833,3.3535554528344096,-1.7196119735924438,40.39827151768125,0.4697013044253306,0.9586220795861958,0.8383888632086024
22,296.0,425.0,3.0,3.0,116,3419,69.77551020408163,24.631376461179446,118.18279737948274,296.4004538450263,424.6263937149558,2.5655593194159008,2.7156820950088147,-0.1008542188902175,21.88824101868425,0.5476722909011109,0.8551864398053003,0.9052273650029382
22,296.0,324.0,4.0,4.0,124,6635,81.91358024691358,24.703774655780045,128.49609371717568,295.96763158788855,324.26544596827114,3.6926235709687223,3.6686241081885855,1.7144925762599386,42.558677700319336,0.26741218404182454,0.9231558927421806,0.9171560270471464
23,501.0,526.0,4.0,4.0,173,8594,106.09876543209876,36.05469265814608,177.2527281326886,500.8775949261428,526.0088932810198,3.4509026670047986,3.3815632559267583,0.22444325842291696,36.66064475228142,0.12272771713545132,0.8627256667511997,0.8453908139816896
23,498.0,271.0,2.5,2.5,121,2140,85.6,20.538743875904387,122.65708595254813,497.9984471824342,271.3998752036635,2.507992359533245,2.158398279013044,3.5155623323810987,17.006215099046077,0.3998782186457734,1.0031969438132982,0.8633593116052175
23,496.0,464.0,2.0,2.0,142,2442,97.68,23.76841601790073,142.96528919387117,496.26143596910026,464.08990881392066,2.340687801927645,2.122826862506264,3.5657403618068053,15.610181016507104,0.27646403158460353,1.1703439009638226,1.061413431253132
23,496.0,428.0,4.0,4.0,140,7020,86.66666666666667,28.510340337723775,141.76488403735996,496.43401304142134,427.7279025165351,3.689155277800952,3.3618168392135024,11.696553702564627,38.96286252392298,0.5122541953285825,0.922288819450238,0.8404542098033756
23,496.0,327.0,4.0,4.0,130,6689,82.58024691358025,27.026216900243988,135.02284305844069,495.7577926349121,327.1087167437928,3.4205482355552475,3.592115724765453,0.2013313797296383,38.60076497015323,0.2654877362209572,0.8551370588888119,0.8980289311913633
23,495.0,384.0,3.0,3.0,202,6600,134.69387755102042,39.492290170662194,208.01269284361518,495.428895459317,383.5631143110572,2.930992369342845,2.973658135354009,2.358019739054041,27.38139681506602,0.6122257918658683,0.976997456447615,0.9912193784513362
23,464.0,523.0,2.5,2.5,95,1724,68.96,15.923517199412949,97.45289968624964,463.68832813715403,523.391807578986,2.2782793077265366,2.5024166377247443,0.004476146011915261,17.910860744510614,0.5006521038013827,0.9113117230906147,1.0009666550898977
23,464.0,282.0,2.0,2.0,129,2205,88.2,22.88580345978703,130.67527274691986,463.61811864283,281.9658900583427,2.0734639887176565,2.357081042778421,-0.07318059610094561,15.353976966546993,0.38340169414580877,1.0367319943588282,1.1785405213892104
23,458.0,472.0,3.0,3.0,141,4760,97.14285714285714,26.848022767619447,147.4982925227805,458.1626222962693,471.8043752558703,3.166024884946282,2.811764189064472,9.859199619988429,27.96682032061951,0.25439153240569484,1.0553416283154273,0.9372547296881573
23,458.0,381.0,3.0,3.0,198,6084,124.16326530612245,40.261059800712545,201.52905291426308,458.1359278641495,380.5434315863279,2.8894532568146247,2.6461022981171176,-3.681183149776624,24.019954249063204,0.476372858814686,0.963151085604875,0.8820340993723725
23,458.0,328.0,2.0,2.0,98,1657,66.28,17.87852342896359,99.39924472041957,458.20140470543413,327.59393551531144,2.129475501568563,2.228685893720343,5.669387840148732,14.909785141353193,0.4532683764574706,1.0647377507842815,1.1143429468601715
23,457.0,420.0,2.0,2.0,167,2914,116.56,29.74972941053414,171.34567828768823,456.70219468576494,420.37871408866556,2.1848264276179172,2.306394034549055,1.8612757236144377,15.830707300977608,0.4817804127820379,1.0924132138089586,1.1531970172745274
23,423.0,477.0,4.0,4.0,200,9955,122.90123456790124,41.104084966642645,202.2686247991542,423.50118243917984,476.7696307358807,3.520494520453783,3.474423560839085,-0.5136859568492766,38.42698464164886,0.5515920913076313,0.8801236301134457,0.8686058902097713
23,422.0,274.0,2.0,2.0,90,1572,62.88,16.867293795982803,93.17149009787177,422.2879647212952,273.51284099534604,2.2283647890796763,2.24865691641171,-0.25592498687411747,15.741980104127542,0.5659042114404826,1.1141823945398381,1.124328458205855
23,421.0,425.0,4.0,4.0,196,9523,117.5679012345679,40.8087796991463,198.17205437683967,421.06464360193615,425.0419226249471,3.277200162503539,3.4972280533719275,-0.08360618859614688,36.006158910832006,0.07704739939632507,0.8193000406258848,0.8743070133429819
